Date,Product,Stock_Mbbls,Region
2014-04-23,Residual,20.364,Singapore
2014-04-23,Middle Distillates,10.752,Singapore
2014-04-23,Light Distillates,11.551,Singapore
2014-04-25,Naphtha,0.6853,ARA
2014-04-25,Fuel Oil,3.9753,ARA
2014-04-25,Gas Oil,11.5575,ARA
2014-04-25,Jet Fuel,2.865,ARA
2014-04-25,Gasoline,9.324,ARA
2014-04-30,Residual,22.381,Singapore
2014-04-30,Light Distillates,12.316,Singapore
2014-04-30,Middle Distillates,11.119,Singapore
2014-05-02,Naphtha,0.6764,ARA
2014-05-02,Gasoline,8.3496,ARA
2014-05-02,Fuel Oil,4.510800000000001,ARA
2014-05-02,Gas Oil,12.3375,ARA
2014-05-02,Jet Fuel,2.7375,ARA
2014-05-07,Middle Distillates,11.433,Singapore
2014-05-07,Light Distillates,13.007,Singapore
2014-05-07,Residual,19.957,Singapore
2014-05-09,Fuel Oil,4.2273000000000005,ARA
2014-05-09,Jet Fuel,2.865,ARA
2014-05-09,Gas Oil,12.1425,ARA
2014-05-09,Gasoline,7.744800000000001,ARA
2014-05-09,Naphtha,1.1747999999999998,ARA
2014-05-14,Residual,19.821,Singapore
2014-05-14,Middle Distillates,11.43,Singapore
2014-05-14,Light Distillates,11.998,Singapore
2014-05-16,Fuel Oil,4.2021,ARA
2014-05-16,Gas Oil,12.4725,ARA
2014-05-16,Naphtha,1.3083,ARA
2014-05-16,Jet Fuel,2.67,ARA
2014-05-16,Gasoline,8.19,ARA
2014-05-21,Light Distillates,11.785,Singapore
2014-05-21,Middle Distillates,12.058,Singapore
2014-05-21,Residual,20.775,Singapore
2014-05-23,Jet Fuel,2.6625,ARA
2014-05-23,Gasoline,8.7192,ARA
2014-05-23,Naphtha,1.246,ARA
2014-05-23,Gas Oil,13.005,ARA
2014-05-23,Fuel Oil,4.1453999999999995,ARA
2014-05-28,Light Distillates,11.662,Singapore
2014-05-28,Middle Distillates,12.44,Singapore
2014-05-28,Residual,23.39,Singapore
2014-05-30,Fuel Oil,3.7422,ARA
2014-05-30,Naphtha,1.1659000000000002,ARA
2014-05-30,Jet Fuel,2.64,ARA
2014-05-30,Gas Oil,13.8075,ARA
2014-05-30,Gasoline,8.1396,ARA
2014-06-04,Middle Distillates,12.626,Singapore
2014-06-04,Light Distillates,12.018,Singapore
2014-06-04,Residual,21.06,Singapore
2014-06-06,Jet Fuel,2.9175,ARA
2014-06-06,Gas Oil,15.72,ARA
2014-06-06,Gasoline,8.265600000000001,ARA
2014-06-06,Naphtha,1.4418,ARA
2014-06-06,Fuel Oil,4.491899999999999,ARA
2014-06-11,Middle Distillates,11.035,Singapore
2014-06-11,Residual,21.679,Singapore
2014-06-11,Light Distillates,10.715,Singapore
2014-06-13,Gas Oil,15.7575,ARA
2014-06-13,Jet Fuel,2.9925,ARA
2014-06-13,Fuel Oil,4.4352,ARA
2014-06-13,Naphtha,1.5575,ARA
2014-06-13,Gasoline,7.434,ARA
2014-06-18,Residual,21.899,Singapore
2014-06-18,Light Distillates,10.921,Singapore
2014-06-18,Middle Distillates,12.748,Singapore
2014-06-20,Gasoline,7.0728,ARA
2014-06-20,Gas Oil,16.1475,ARA
2014-06-20,Jet Fuel,2.835,ARA
2014-06-20,Naphtha,1.8423000000000003,ARA
2014-06-20,Fuel Oil,4.5485999999999995,ARA
2014-06-25,Residual,21.862,Singapore
2014-06-25,Middle Distillates,13.061,Singapore
2014-06-25,Light Distillates,10.126,Singapore
2014-06-27,Fuel Oil,4.510800000000001,ARA
2014-06-27,Jet Fuel,2.9025,ARA
2014-06-27,Naphtha,1.9135,ARA
2014-06-27,Gasoline,6.3924,ARA
2014-06-27,Gas Oil,17.805,ARA
2014-07-02,Middle Distillates,12.894,Singapore
2014-07-02,Light Distillates,10.79,Singapore
2014-07-02,Residual,23.199,Singapore
2014-07-04,Fuel Oil,4.662,ARA
2014-07-04,Jet Fuel,2.8275,ARA
2014-07-04,Gasoline,7.4508,ARA
2014-07-04,Naphtha,1.78,ARA
2014-07-04,Gas Oil,18.6825,ARA
2014-07-09,Middle Distillates,11.904,Singapore
2014-07-09,Residual,20.891,Singapore
2014-07-09,Light Distillates,9.836,Singapore
2014-07-11,Gasoline,6.703200000000001,ARA
2014-07-11,Jet Fuel,2.715,ARA
2014-07-11,Fuel Oil,4.4604,ARA
2014-07-11,Naphtha,1.6109,ARA
2014-07-11,Gas Oil,19.485,ARA
2014-07-16,Light Distillates,11.027,Singapore
2014-07-16,Residual,22.734,Singapore
